1.0,0.991561893715,0.966389978135,0.924909059857,0.867819179678,0.796083798549,0.710913538012,0.613745749489,0.506220257233,0.390151684308,0.267498828625,0.140331605847,2.27434258697,2.61748059057,3.00491634947,3.4432067545,3.93976935105,4.50300787226,5.14245446225,5.86893099632
0.540302305868,0.42665980793,0.305816908378,0.179812977673,0.0507744849336,-0.0791208888067,-0.207681001609,-0.332736245681,-0.452176162141,-0.563985057569,-0.66627602128,-0.757322769225,6.42925628755,7.33189749054,8.35862236472,9.52680701114,10.8562215698,12.3693648057,14.0918448738,16.052812707
-0.416146836547,-0.530511337623,-0.635922816594,-0.730602326934,-0.8129520371,-0.881582195878,-0.935334586121,-0.973302071063,-0.994843903359,-0.999596538468,-0.987479769909,-0.958698082844,17.5673791602,20.0099374776,22.79114026,25.9580560665,29.5642811921,33.6708467209,38.347251405,43.6726378488
-0.9899924966,-0.999932805944,-0.992998036698,-0.969305221503,-0.929254205344,-0.873520897684,-0.80304586567,-0.719018460923,-0.622856747787,-0.516183571775,-0.40079917208,-0.278650800359,47.7865088856,54.4219965606,61.9785119963,70.5839402563,80.3839180098,91.54429826,104.253957209,118.727990765
-0.653643620864,-0.550020663906,-0.437115441307,-0.316833365602,-0.19120434267,-0.062348514607,0.0675595202423,0.196327406267,0.32178202925,0.441806190306,0.554374336179,0.657586742912,129.909493773,147.945120524,168.484543012,191.87536661,218.513453271,248.849621025,283.39727354,322.74108887
0.283662185463,0.405577939976,0.520649074961,0.626933625481,0.722637910871,0.806146805265,0.87605099481,0.931170761545,0.970575892568,0.993601378513,0.999858636383,0.989242067366,353.135139355,402.160504431,457.99195918,521.574384773,593.983838368,676.445764109,770.355732308,877.303057823
0.96017028665,0.988290056263,0.999731232806,0.99430073255,0.972090201773,0.933474470113,0.879105224866,0.809900012972,0.727026756299,0.631884041543,0.526077517381,0.411392797208,959.922496249,1093.18705243,1244.95250321,1417.78729891,1614.61646349,1838.77109717,2094.04475135,2384.75762991
0.753902254343,0.662372852555,0.559665105706,0.447512331565,0.327807244188,0.202570012077,0.0739141653812,-0.0559890724814,-0.184947426855,-0.310784569139,-0.431376844971,-0.544689113468,2609.34049042,2971.59103723,3384.13223876,3853.94586569,4388.98295655,4998.2983797,5692.20407617,6482.44357707
-0.145500033809,-0.272526897104,-0.394954538552,-0.510716843252,-0.617860181942,-0.714576380863,-0.799233236882,-0.870402062903,-0.926881798688,-0.967719280211,-0.992225325453,-0.999986365184,7092.92306455,8077.62211584,9199.02534336,10476.111167,11930.4927501,13586.7837763,15473.0150074,17621.1086702
-0.911130261885,-0.956866674387,-0.986454801491,-0.999395307674,-0.995469806203,-0.974744544675,-0.937569287009,-0.884571410756,-0.816645319341,-0.734937347923,-0.640826417595,-0.535900764423,19280.5639599,21957.2534874,25005.5434943,28477.0226743,32430.4416964,36932.7074896,42060.015564,47899.1395289
-0.839071529076,-0.761467644056,-0.671013069209,-0.569234335169,-0.457849081485,-0.338737069378,-0.213908458482,-0.0854698829703,0.0444111004548,0.173542592708,0.299745343277,0.420889527716,52410.006685,59686.0031844,67972.1145147,77408.5732849,88155.0803703,100393.507661,114330.976026,130203.360592
0.00442569798805,0.134021226532,0.261354984369,0.384278059933,0.500715977271,0.608703705339,0.706418820284,0.792212261054,0.864636159305,0.922468273936,0.964732617887,0.990715929104,142465.168813,162243.377879,184767.363736,210418.318135,239630.353064,272897.847575,310783.814567,353929.429107
0.843853958732,0.906291599517,0.953434470618,0.984486978921,0.998925075694,0.996505100548,0.977267893498,0.941538105739,0.889918720764,0.823280878288,0.742749172704,0.649682674195,387260.479576,441023.225881,502249.767339,571976.290564,651382.834283,741813.260092,844797.995719,962079.935701
0.90744678145,0.845321655484,0.76893070157,0.679563109684,0.578727066303,0.468124301932,0.349621372332,0.225218158133,0.0970141144232,-0.0328271601043,-0.1621144365,-0.288665835204,1052683.12451,1198825.42084,1365256.41591,1554792.75695,1770642.1218,2016457.50502,2296399.04048,2615204.40674
0.136737218208,0.00716687979918,-0.122524408396,-0.250147948631,-0.37354993891,-0.490647821015,-0.599465426195,-0.698166325413,-0.785084821315,-0.858754058886,-0.917930780414,-0.961616306967,2861489.40849,3258745.35697,3711151.70654,4226364.89824,4813104.3044,5481299.79375,6242259.78263,7108862.61655
